,SIC,descr_2dig,descr_4dig,color,US 1987 SIC 1,EMPLOYEES HERE,pct,pct2,Label
121,2024.0,Manufacturing,Ice Cream and Frozen Desserts,#0072FF,2024.0,53.0,7.452162040936273e-05,0.01,Ice Cream and Frozen Desserts (0.01%)
606,4513.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Air Courier Services,#C3FF00,4513.0,53.0,7.452162040936273e-05,0.01,Air Courier Services (0.01%)
128,2038.0,Manufacturing,"Frozen Specialties, Not Elsewhere Classified",#0072FF,2038.0,52.0,7.311555209975211e-05,0.01,"Frozen Specialties, Not Elsewhere Classified (0.01%)"
831,7041.0,Services,"Organization Hotels and Lodging Houses, on Membership Basis",#FF0069,7041.0,52.0,7.311555209975211e-05,0.01,"Organization Hotels and Lodging Houses, on Membership Basis (0.01%)"
299,2851.0,Manufacturing,"Paints, Varnishes, Lacquers, Enamels, and Allied Products",#0072FF,2851.0,52.0,7.311555209975211e-05,0.01,"Paints, Varnishes, Lacquers, Enamels, and Allied Products (0.01%)"
246,2522.0,Manufacturing,"Office Furniture, Except Wood",#0072FF,2522.0,51.0,7.17094837901415e-05,0.01,"Office Furniture, Except Wood (0.01%)"
546,3827.0,Manufacturing,Optical Instruments and Lenses,#0072FF,3827.0,51.0,7.17094837901415e-05,0.01,Optical Instruments and Lenses (0.01%)
331,3089.0,Manufacturing,"Plastics Products, Not Elsewhere Classified",#0072FF,3089.0,50.0,7.030341548053087e-05,0.01,"Plastics Products, Not Elsewhere Classified (0.01%)"
409,3448.0,Manufacturing,Prefabricated Metal Buildings and Components,#0072FF,3448.0,49.0,6.889734717092025e-05,0.01,Prefabricated Metal Buildings and Components (0.01%)
162,2098.0,Manufacturing,"Macaroni, Spaghetti, Vermicelli, and Noodles",#0072FF,2098.0,49.0,6.889734717092025e-05,0.01,"Macaroni, Spaghetti, Vermicelli, and Noodles (0.01%)"
673,5091.0,Retail and wholesale trade,Sporting and Recreational Goods and Supplies,#FF9BCD,5091.0,48.0,6.749127886130964e-05,0.01,Sporting and Recreational Goods and Supplies (0.01%)
770,5993.0,Retail and wholesale trade,Tobacco Stores and Stands,#FF9BCD,5993.0,47.0,6.608521055169902e-05,0.01,Tobacco Stores and Stands (0.01%)
721,5441.0,Retail and wholesale trade,"Candy, Nut, and Confectionery Stores",#FF9BCD,5441.0,47.0,6.608521055169902e-05,0.01,"Candy, Nut, and Confectionery Stores (0.01%)"
839,7219.0,Services,"Laundry and Garment Services, Not Elsewhere Classified",#FF0069,7219.0,47.0,6.608521055169902e-05,0.01,"Laundry and Garment Services, Not Elsewhere Classified (0.01%)"
635,4941.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Water Supply,#C3FF00,4941.0,46.0,6.467914224208841e-05,0.01,Water Supply (0.01%)
18,182.0,"Agriculture, Forestry, Fishing, Mining",Food Crops Grown Under Cover,#698705,182.0,46.0,6.467914224208841e-05,0.01,Food Crops Grown Under Cover (0.01%)
690,5145.0,Retail and wholesale trade,Confectionery,#FF9BCD,5145.0,46.0,6.467914224208841e-05,0.01,Confectionery (0.01%)
359,3273.0,Manufacturing,Ready-Mixed Concrete,#0072FF,3273.0,45.0,6.327307393247779e-05,0.01,Ready-Mixed Concrete (0.01%)
703,5182.0,Retail and wholesale trade,Wine and Distilled Alcoholic Beverages,#FF9BCD,5182.0,43.0,6.046093731325655e-05,0.01,Wine and Distilled Alcoholic Beverages (0.01%)
503,3651.0,Manufacturing,Household Audio and Video Equipment,#0072FF,3651.0,43.0,6.046093731325655e-05,0.01,Household Audio and Video Equipment (0.01%)
872,7378.0,Services,Computer Maintenance and Repair,#FF0069,7378.0,43.0,6.046093731325655e-05,0.01,Computer Maintenance and Repair (0.01%)
744,5722.0,Retail and wholesale trade,Household Appliance Stores,#FF9BCD,5722.0,42.0,5.905486900364593e-05,0.01,Household Appliance Stores (0.01%)
522,3713.0,Manufacturing,Truck and Bus Bodies,#0072FF,3713.0,42.0,5.905486900364593e-05,0.01,Truck and Bus Bodies (0.01%)
979,9131.0,Public Administration,Executive and Legislative Offices Combined,#CD7CA4,9131.0,42.0,5.905486900364593e-05,0.01,Executive and Legislative Offices Combined (0.01%)
363,3291.0,Manufacturing,Abrasive Products,#0072FF,3291.0,41.0,5.764880069403532e-05,0.01,Abrasive Products (0.01%)
506,3663.0,Manufacturing,Radio and Television Broadcasting and Communications Equipment,#0072FF,3663.0,41.0,5.764880069403532e-05,0.01,Radio and Television Broadcasting and Communications Equipment (0.01%)
843,7251.0,Services,Shoe Repair Shops and Shoeshine Parlors,#FF0069,7251.0,41.0,5.764880069403532e-05,0.01,Shoe Repair Shops and Shoeshine Parlors (0.01%)
105,1752.0,Construction,"Floor Laying and Other Floor Work, Not Elsewhere Classified",#696969,1752.0,41.0,5.764880069403532e-05,0.01,"Floor Laying and Other Floor Work, Not Elsewhere Classified (0.01%)"
904,7829.0,Services,Services Allied to Motion Picture Distribution,#FF0069,7829.0,41.0,5.764880069403532e-05,0.01,Services Allied to Motion Picture Distribution (0.01%)
117,2015.0,Manufacturing,Poultry Slaughtering and Processing,#0072FF,2015.0,40.0,5.62427323844247e-05,0.01,Poultry Slaughtering and Processing (0.01%)
654,5046.0,Retail and wholesale trade,"Commercial Equipment, Not Elsewhere Classified",#FF9BCD,5046.0,40.0,5.62427323844247e-05,0.01,"Commercial Equipment, Not Elsewhere Classified (0.01%)"
824,6794.0,"Finance, Insurance, And Real Estate",Patent Owners and Lessors,#FFFF00,6794.0,39.0,5.483666407481408e-05,0.01,Patent Owners and Lessors (0.01%)
729,5551.0,Retail and wholesale trade,Boat Dealers,#FF9BCD,5551.0,39.0,5.483666407481408e-05,0.01,Boat Dealers (0.01%)
717,5399.0,Retail and wholesale trade,Miscellaneous General Merchandise Stores,#FF9BCD,5399.0,39.0,5.483666407481408e-05,0.01,Miscellaneous General Merchandise Stores (0.01%)
922,8031.0,Services,Offices and Clinics of Doctors of Osteopathy,#FF0069,8031.0,38.0,5.343059576520346e-05,0.01,Offices and Clinics of Doctors of Osteopathy (0.01%)
603,4493.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Marinas,#C3FF00,4493.0,38.0,5.343059576520346e-05,0.01,Marinas (0.01%)
505,3661.0,Manufacturing,Telephone and Telegraph Apparatus,#0072FF,3661.0,38.0,5.343059576520346e-05,0.01,Telephone and Telegraph Apparatus (0.01%)
895,7629.0,Services,"Electrical and Electronic Repair Shops, Not Elsewhere Classified",#FF0069,7629.0,37.0,5.202452745559285e-05,0.01,"Electrical and Electronic Repair Shops, Not Elsewhere Classified (0.01%)"
700,5171.0,Retail and wholesale trade,Petroleum Bulk stations and Terminals,#FF9BCD,5171.0,36.0,5.061845914598223e-05,0.01,Petroleum Bulk stations and Terminals (0.01%)
17,181.0,"Agriculture, Forestry, Fishing, Mining",Ornamental Floriculture and Nursery Products,#698705,181.0,36.0,5.061845914598223e-05,0.01,Ornamental Floriculture and Nursery Products (0.01%)
168,2211.0,Manufacturing,"Broadwoven Fabric Mills, Cotton",#0072FF,2211.0,35.0,4.921239083637161e-05,0.0,"Broadwoven Fabric Mills, Cotton (0.0%)"
680,5113.0,Retail and wholesale trade,Industrial and Personal Service Paper,#FF9BCD,5113.0,35.0,4.921239083637161e-05,0.0,Industrial and Personal Service Paper (0.0%)
814,6541.0,"Finance, Insurance, And Real Estate",Title Abstract Offices,#FFFF00,6541.0,35.0,4.921239083637161e-05,0.0,Title Abstract Offices (0.0%)
665,5075.0,Retail and wholesale trade,Warm Air Heating and Air-Conditioning Equipment and Supplies,#FF9BCD,5075.0,34.0,4.7806322526761e-05,0.0,Warm Air Heating and Air-Conditioning Equipment and Supplies (0.0%)
657,5049.0,Retail and wholesale trade,"Professional Equipment and Supplies, Not Elsewhere Classified",#FF9BCD,5049.0,34.0,4.7806322526761e-05,0.0,"Professional Equipment and Supplies, Not Elsewhere Classified (0.0%)"
684,5137.0,Retail and wholesale trade,"Women's, Children's, and Infants' Clothing and Accessories",#FF9BCD,5137.0,34.0,4.7806322526761e-05,0.0,"Women's, Children's, and Infants' Clothing and Accessories (0.0%)"
120,2023.0,Manufacturing,"Dry, Condensed, and Evaporated Dairy Products",#0072FF,2023.0,33.0,4.640025421715038e-05,0.0,"Dry, Condensed, and Evaporated Dairy Products (0.0%)"
702,5181.0,Retail and wholesale trade,Beer and Ale,#FF9BCD,5181.0,32.0,4.499418590753976e-05,0.0,Beer and Ale (0.0%)
362,3281.0,Manufacturing,Cut Stone and Stone Products,#0072FF,3281.0,32.0,4.499418590753976e-05,0.0,Cut Stone and Stone Products (0.0%)
832,7211.0,Services,"Power Laundries, Family and Commercial",#FF0069,7211.0,32.0,4.499418590753976e-05,0.0,"Power Laundries, Family and Commercial (0.0%)"
137,2052.0,Manufacturing,Cookies and Crackers,#0072FF,2052.0,32.0,4.499418590753976e-05,0.0,Cookies and Crackers (0.0%)
441,3535.0,Manufacturing,Conveyors and Conveying Equipment,#0072FF,3535.0,30.0,4.218204928831853e-05,0.0,Conveyors and Conveying Equipment (0.0%)
34,279.0,"Agriculture, Forestry, Fishing, Mining","Animal Specialties, Not Elsewhere Classified",#698705,279.0,29.0,4.077598097870791e-05,0.0,"Animal Specialties, Not Elsewhere Classified (0.0%)"
281,2791.0,Manufacturing,Typesetting,#0072FF,2791.0,29.0,4.077598097870791e-05,0.0,Typesetting (0.0%)
311,2899.0,Manufacturing,"Chemicals and Chemical Preparations, Not Elsewhere Classified",#0072FF,2899.0,28.0,3.936991266909729e-05,0.0,"Chemicals and Chemical Preparations, Not Elsewhere Classified (0.0%)"
594,4412.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Deep Sea Foreign Transportation of Freight,#C3FF00,4412.0,28.0,3.936991266909729e-05,0.0,Deep Sea Foreign Transportation of Freight (0.0%)
907,7841.0,Services,Video Tape Rental,#FF0069,7841.0,27.0,3.7963844359486676e-05,0.0,Video Tape Rental (0.0%)
245,2521.0,Manufacturing,Wood Office Furniture,#0072FF,2521.0,27.0,3.7963844359486676e-05,0.0,Wood Office Furniture (0.0%)
897,7641.0,Services,Reupholstery and Furniture Repair,#FF0069,7641.0,27.0,3.7963844359486676e-05,0.0,Reupholstery and Furniture Repair (0.0%)
871,7377.0,Services,Computer Rental and Leasing,#FF0069,7377.0,27.0,3.7963844359486676e-05,0.0,Computer Rental and Leasing (0.0%)
679,5112.0,Retail and wholesale trade,Stationery and Office Supplies,#FF9BCD,5112.0,27.0,3.7963844359486676e-05,0.0,Stationery and Office Supplies (0.0%)
197,2329.0,Manufacturing,"Men's and Boys' Clothing, Not Elsewhere Classified",#0072FF,2329.0,26.0,3.6557776049876056e-05,0.0,"Men's and Boys' Clothing, Not Elsewhere Classified (0.0%)"
226,2431.0,Manufacturing,Millwork,#0072FF,2431.0,26.0,3.6557776049876056e-05,0.0,Millwork (0.0%)
917,7996.0,Services,Amusement Parks,#FF0069,7996.0,26.0,3.6557776049876056e-05,0.0,Amusement Parks (0.0%)
630,4924.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Natural Gas Distribution,#C3FF00,4924.0,25.0,3.515170774026544e-05,0.0,Natural Gas Distribution (0.0%)
561,3944.0,Manufacturing,"Games, Toys, and Children's Vehicles, Except Dolls and Bicycles",#0072FF,3944.0,25.0,3.515170774026544e-05,0.0,"Games, Toys, and Children's Vehicles, Except Dolls and Bicycles (0.0%)"
614,4729.0,"Transportation, Communications, Electric, Gas, And Sanitary Services","Arrangement of Passenger Transportation, Not Elsewhere Classified",#C3FF00,4729.0,25.0,3.515170774026544e-05,0.0,"Arrangement of Passenger Transportation, Not Elsewhere Classified (0.0%)"
277,2761.0,Manufacturing,Manifold Business Forms,#0072FF,2761.0,25.0,3.515170774026544e-05,0.0,Manifold Business Forms (0.0%)
500,3646.0,Manufacturing,"Commercial, Industrial, and Institutional Electric Lighting Fixtures",#0072FF,3646.0,25.0,3.515170774026544e-05,0.0,"Commercial, Industrial, and Institutional Electric Lighting Fixtures (0.0%)"
663,5072.0,Retail and wholesale trade,Hardware,#FF9BCD,5072.0,24.0,3.374563943065482e-05,0.0,Hardware (0.0%)
726,5521.0,Retail and wholesale trade,Motor Vehicle Dealers (Used Only),#FF9BCD,5521.0,24.0,3.374563943065482e-05,0.0,Motor Vehicle Dealers (Used Only) (0.0%)
374,3321.0,Manufacturing,Gray and Ductile Iron Foundries,#0072FF,3321.0,24.0,3.374563943065482e-05,0.0,Gray and Ductile Iron Foundries (0.0%)
698,5162.0,Retail and wholesale trade,Plastics Materials and Basic Forms and Shapes,#FF9BCD,5162.0,24.0,3.374563943065482e-05,0.0,Plastics Materials and Basic Forms and Shapes (0.0%)
638,4959.0,"Transportation, Communications, Electric, Gas, And Sanitary Services","Sanitary Services, Not Elsewhere Classified",#C3FF00,4959.0,23.0,3.2339571121044205e-05,0.0,"Sanitary Services, Not Elsewhere Classified (0.0%)"
80,1442.0,"Agriculture, Forestry, Fishing, Mining",Construction Sand and Gravel,#698705,1442.0,23.0,3.2339571121044205e-05,0.0,Construction Sand and Gravel (0.0%)
488,3625.0,Manufacturing,Relays and Industrial Controls,#0072FF,3625.0,23.0,3.2339571121044205e-05,0.0,Relays and Industrial Controls (0.0%)
107,1771.0,Construction,Concrete Work,#696969,1771.0,23.0,3.2339571121044205e-05,0.0,Concrete Work (0.0%)
931,8063.0,Services,Psychiatric Hospitals,#FF0069,8063.0,23.0,3.2339571121044205e-05,0.0,Psychiatric Hospitals (0.0%)
771,5994.0,Retail and wholesale trade,News Dealers and Newsstands,#FF9BCD,5994.0,22.0,3.0933502811433586e-05,0.0,News Dealers and Newsstands (0.0%)
838,7218.0,Services,Industrial Launderers,#FF0069,7218.0,22.0,3.0933502811433586e-05,0.0,Industrial Launderers (0.0%)
829,7032.0,Services,Sporting and Recreational Camps,#FF0069,7032.0,22.0,3.0933502811433586e-05,0.0,Sporting and Recreational Camps (0.0%)
201,2339.0,Manufacturing,"Women's, Misses', and Juniors' Outerwear, Not Elsewhere Classified",#0072FF,2339.0,22.0,3.0933502811433586e-05,0.0,"Women's, Misses', and Juniors' Outerwear, Not Elsewhere Classified (0.0%)"
688,5143.0,Retail and wholesale trade,"Dairy Products, Except Dried or Canned",#FF9BCD,5143.0,22.0,3.0933502811433586e-05,0.0,"Dairy Products, Except Dried or Canned (0.0%)"
658,5051.0,Retail and wholesale trade,Metals Service Centers and Offices,#FF9BCD,5051.0,21.0,2.9527434501822966e-05,0.0,Metals Service Centers and Offices (0.0%)
888,7537.0,Services,Automotive Transmission Repair Shops,#FF0069,7537.0,21.0,2.9527434501822966e-05,0.0,Automotive Transmission Repair Shops (0.0%)
341,3172.0,Manufacturing,"Personal Leather Goods, Except Women's Handbags and Purses",#0072FF,3172.0,21.0,2.9527434501822966e-05,0.0,"Personal Leather Goods, Except Women's Handbags and Purses (0.0%)"
877,7384.0,Services,Photofinishing Laboratories,#FF0069,7384.0,21.0,2.9527434501822966e-05,0.0,Photofinishing Laboratories (0.0%)
707,5194.0,Retail and wholesale trade,Tobacco and Tobacco Products,#FF9BCD,5194.0,21.0,2.9527434501822966e-05,0.0,Tobacco and Tobacco Products (0.0%)
675,5093.0,Retail and wholesale trade,Scrap and Waste Materials,#FF9BCD,5093.0,21.0,2.9527434501822966e-05,0.0,Scrap and Waste Materials (0.0%)
219,2396.0,Manufacturing,"Automotive Trimmings, Apparel Findings, and Related Products",#0072FF,2396.0,21.0,2.9527434501822966e-05,0.0,"Automotive Trimmings, Apparel Findings, and Related Products (0.0%)"
134,2047.0,Manufacturing,Dog and Cat Food,#0072FF,2047.0,20.0,2.812136619221235e-05,0.0,Dog and Cat Food (0.0%)
604,4499.0,"Transportation, Communications, Electric, Gas, And Sanitary Services","Water Transportation Services, Not Elsewhere Classified",#C3FF00,4499.0,20.0,2.812136619221235e-05,0.0,"Water Transportation Services, Not Elsewhere Classified (0.0%)"
287,2821.0,Manufacturing,"Plastics Materials, Synthetic Resins, and Nonvulcanizable Elastomers",#0072FF,2821.0,20.0,2.812136619221235e-05,0.0,"Plastics Materials, Synthetic Resins, and Nonvulcanizable Elastomers (0.0%)"
651,5043.0,Retail and wholesale trade,Photographic Equipment and Supplies,#FF9BCD,5043.0,20.0,2.812136619221235e-05,0.0,Photographic Equipment and Supplies (0.0%)
672,5088.0,Retail and wholesale trade,"Transportation Equipment and Supplies, Except Motor Vehicles",#FF9BCD,5088.0,19.0,2.671529788260173e-05,0.0,"Transportation Equipment and Supplies, Except Motor Vehicles (0.0%)"
762,5949.0,Retail and wholesale trade,"Sewing, Needlework, and Piece Goods Stores",#FF9BCD,5949.0,19.0,2.671529788260173e-05,0.0,"Sewing, Needlework, and Piece Goods Stores (0.0%)"
75,1389.0,"Agriculture, Forestry, Fishing, Mining","Oil and Gas Field Services, Not Elsewhere Classified",#698705,1389.0,19.0,2.671529788260173e-05,0.0,"Oil and Gas Field Services, Not Elsewhere Classified (0.0%)"
632,4931.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Electric and Other Services Combined,#C3FF00,4931.0,19.0,2.671529788260173e-05,0.0,Electric and Other Services Combined (0.0%)
182,2273.0,Manufacturing,Carpets and Rugs,#0072FF,2273.0,19.0,2.671529788260173e-05,0.0,Carpets and Rugs (0.0%)
406,3443.0,Manufacturing,Fabricated Plate Work (Boiler Shops),#0072FF,3443.0,18.0,2.5309229572991115e-05,0.0,Fabricated Plate Work (Boiler Shops) (0.0%)
595,4424.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Deep Sea Domestic Transportation of Freight,#C3FF00,4424.0,18.0,2.5309229572991115e-05,0.0,Deep Sea Domestic Transportation of Freight (0.0%)
764,5962.0,Retail and wholesale trade,Automatic Merchandising Machine Operators,#FF9BCD,5962.0,18.0,2.5309229572991115e-05,0.0,Automatic Merchandising Machine Operators (0.0%)
123,2032.0,Manufacturing,Canned Specialties,#0072FF,2032.0,18.0,2.5309229572991115e-05,0.0,Canned Specialties (0.0%)
661,5064.0,Retail and wholesale trade,"Electrical Appliances, Television and Radio Sets",#FF9BCD,5064.0,17.0,2.39031612633805e-05,0.0,"Electrical Appliances, Television and Radio Sets (0.0%)"
260,2671.0,Manufacturing,"Packaging Paper and Plastics Film, Coated and Laminated",#0072FF,2671.0,17.0,2.39031612633805e-05,0.0,"Packaging Paper and Plastics Film, Coated and Laminated (0.0%)"
516,3691.0,Manufacturing,Storage Batteries,#0072FF,3691.0,17.0,2.39031612633805e-05,0.0,Storage Batteries (0.0%)
408,3446.0,Manufacturing,Architectural and Ornamental Metal Work,#0072FF,3446.0,17.0,2.39031612633805e-05,0.0,Architectural and Ornamental Metal Work (0.0%)
732,5599.0,Retail and wholesale trade,"Automotive Dealers, Not Elsewhere Classified",#FF9BCD,5599.0,16.0,2.249709295376988e-05,0.0,"Automotive Dealers, Not Elsewhere Classified (0.0%)"
915,7992.0,Services,Public Golf Courses,#FF0069,7992.0,16.0,2.249709295376988e-05,0.0,Public Golf Courses (0.0%)
837,7217.0,Services,Carpet and Upholstery Cleaning,#FF0069,7217.0,16.0,2.249709295376988e-05,0.0,Carpet and Upholstery Cleaning (0.0%)
532,3751.0,Manufacturing,"Motorcycles, Bicycles, and Parts",#0072FF,3751.0,15.0,2.1091024644159264e-05,0.0,"Motorcycles, Bicycles, and Parts (0.0%)"
894,7623.0,Services,Refrigeration and Air-Conditioning Service and Repair Shops,#FF0069,7623.0,15.0,2.1091024644159264e-05,0.0,Refrigeration and Air-Conditioning Service and Repair Shops (0.0%)
199,2335.0,Manufacturing,"Women's, Misses', and Juniors' Dresses",#0072FF,2335.0,15.0,2.1091024644159264e-05,0.0,"Women's, Misses', and Juniors' Dresses (0.0%)"
870,7376.0,Services,Computer Facilities Management Services,#FF0069,7376.0,15.0,2.1091024644159264e-05,0.0,Computer Facilities Management Services (0.0%)
887,7536.0,Services,Automotive Glass Replacement Shops,#FF0069,7536.0,14.0,1.9684956334548644e-05,0.0,Automotive Glass Replacement Shops (0.0%)
435,3523.0,Manufacturing,Farm Machinery and Equipment,#0072FF,3523.0,14.0,1.9684956334548644e-05,0.0,Farm Machinery and Equipment (0.0%)
111,1794.0,Construction,Excavation Work,#696969,1794.0,14.0,1.9684956334548644e-05,0.0,Excavation Work (0.0%)
122,2026.0,Manufacturing,Fluid Milk,#0072FF,2026.0,14.0,1.9684956334548644e-05,0.0,Fluid Milk (0.0%)
227,2434.0,Manufacturing,Wood Kitchen Cabinets,#0072FF,2434.0,13.0,1.8278888024938028e-05,0.0,Wood Kitchen Cabinets (0.0%)
520,3699.0,Manufacturing,"Electrical Machinery, Equipment, and Supplies, Not Elsewhere",#0072FF,3699.0,13.0,1.8278888024938028e-05,0.0,"Electrical Machinery, Equipment, and Supplies, Not Elsewhere (0.0%)"
934,8072.0,Services,Dental Laboratories,#FF0069,8072.0,13.0,1.8278888024938028e-05,0.0,Dental Laboratories (0.0%)
50,811.0,"Agriculture, Forestry, Fishing, Mining",Timber Tracts,#698705,811.0,13.0,1.8278888024938028e-05,0.0,Timber Tracts (0.0%)
345,3229.0,Manufacturing,"Pressed and Blown Glass and Glassware, Not Elsewhere Classified",#0072FF,3229.0,13.0,1.8278888024938028e-05,0.0,"Pressed and Blown Glass and Glassware, Not Elsewhere Classified (0.0%)"
851,7322.0,Services,Adjustment and Collection Services,#FF0069,7322.0,13.0,1.8278888024938028e-05,0.0,Adjustment and Collection Services (0.0%)
486,3621.0,Manufacturing,Motors and Generators,#0072FF,3621.0,12.0,1.687281971532741e-05,0.0,Motors and Generators (0.0%)
196,2326.0,Manufacturing,Men's and Boys' Work Clothing,#0072FF,2326.0,12.0,1.687281971532741e-05,0.0,Men's and Boys' Work Clothing (0.0%)
687,5142.0,Retail and wholesale trade,Packaged Frozen Foods,#FF9BCD,5142.0,12.0,1.687281971532741e-05,0.0,Packaged Frozen Foods (0.0%)
508,3671.0,Manufacturing,Electron Tubes,#0072FF,3671.0,12.0,1.687281971532741e-05,0.0,Electron Tubes (0.0%)
731,5571.0,Retail and wholesale trade,Motorcycle Dealers,#FF9BCD,5571.0,12.0,1.687281971532741e-05,0.0,Motorcycle Dealers (0.0%)
519,3695.0,Manufacturing,Magnetic And Optical Recording Media,#0072FF,3695.0,12.0,1.687281971532741e-05,0.0,Magnetic And Optical Recording Media (0.0%)
544,3825.0,Manufacturing,Instruments for Measuring and Testing of Electricity and Electrical Signals,#0072FF,3825.0,12.0,1.687281971532741e-05,0.0,Instruments for Measuring and Testing of Electricity and Electrical Signals (0.0%)
597,4449.0,"Transportation, Communications, Electric, Gas, And Sanitary Services","Water Transportation of Freight, Not Elsewhere Classified",#C3FF00,4449.0,12.0,1.687281971532741e-05,0.0,"Water Transportation of Freight, Not Elsewhere Classified (0.0%)"
275,2754.0,Manufacturing,"Commercial Printing, Gravure",#0072FF,2754.0,11.0,1.5466751405716793e-05,0.0,"Commercial Printing, Gravure (0.0%)"
616,4741.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Rental of Railroad Cars,#C3FF00,4741.0,11.0,1.5466751405716793e-05,0.0,Rental of Railroad Cars (0.0%)
704,5191.0,Retail and wholesale trade,Farm Supplies,#FF9BCD,5191.0,11.0,1.5466751405716793e-05,0.0,Farm Supplies (0.0%)
286,2819.0,Manufacturing,"Industrial Inorganic Chemicals, Not Elsewhere Classified",#0072FF,2819.0,11.0,1.5466751405716793e-05,0.0,"Industrial Inorganic Chemicals, Not Elsewhere Classified (0.0%)"
458,3559.0,Manufacturing,"Special Industry Machinery, Not Elsewhere Classified",#0072FF,3559.0,11.0,1.5466751405716793e-05,0.0,"Special Industry Machinery, Not Elsewhere Classified (0.0%)"
633,4932.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Gas and Other Services Combined,#C3FF00,4932.0,10.0,1.4060683096106175e-05,0.0,Gas and Other Services Combined (0.0%)
112,1795.0,Construction,Wrecking and Demolition Work,#696969,1795.0,10.0,1.4060683096106175e-05,0.0,Wrecking and Demolition Work (0.0%)
622,4822.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Telegraph and Other Message Communications,#C3FF00,4822.0,10.0,1.4060683096106175e-05,0.0,Telegraph and Other Message Communications (0.0%)
35,291.0,"Agriculture, Forestry, Fishing, Mining","General Farms, Primarily Livestock and Animal Specialties",#698705,291.0,10.0,1.4060683096106175e-05,0.0,"General Farms, Primarily Livestock and Animal Specialties (0.0%)"
898,7692.0,Services,Welding Repair,#FF0069,7692.0,10.0,1.4060683096106175e-05,0.0,Welding Repair (0.0%)
742,5714.0,Retail and wholesale trade,"Drapery, Curtain, and Upholstery Stores",#FF9BCD,5714.0,9.0,1.2654614786495557e-05,0.0,"Drapery, Curtain, and Upholstery Stores (0.0%)"
222,2411.0,Manufacturing,Logging,#0072FF,2411.0,9.0,1.2654614786495557e-05,0.0,Logging (0.0%)
214,2391.0,Manufacturing,Curtains and Draperies,#0072FF,2391.0,9.0,1.2654614786495557e-05,0.0,Curtains and Draperies (0.0%)
599,4482.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Ferries,#C3FF00,4482.0,9.0,1.2654614786495557e-05,0.0,Ferries (0.0%)
333,3131.0,Manufacturing,Boot and Shoe Cut Stock and Findings,#0072FF,3131.0,9.0,1.2654614786495557e-05,0.0,Boot and Shoe Cut Stock and Findings (0.0%)
339,3161.0,Manufacturing,Luggage,#0072FF,3161.0,9.0,1.2654614786495557e-05,0.0,Luggage (0.0%)
239,2511.0,Manufacturing,"Wood Household Furniture, Except Upholstered",#0072FF,2511.0,9.0,1.2654614786495557e-05,0.0,"Wood Household Furniture, Except Upholstered (0.0%)"
71,1311.0,"Agriculture, Forestry, Fishing, Mining",Crude Petroleum and Natural Gas,#698705,1311.0,9.0,1.2654614786495557e-05,0.0,Crude Petroleum and Natural Gas (0.0%)
674,5092.0,Retail and wholesale trade,Toys and Hobby Goods and Supplies,#FF9BCD,5092.0,9.0,1.2654614786495557e-05,0.0,Toys and Hobby Goods and Supplies (0.0%)
553,3851.0,Manufacturing,Ophthalmic Goods,#0072FF,3851.0,8.0,1.124854647688494e-05,0.0,Ophthalmic Goods (0.0%)
190,2299.0,Manufacturing,"Textile goods, Not Elsewhere Classified",#0072FF,2299.0,8.0,1.124854647688494e-05,0.0,"Textile goods, Not Elsewhere Classified (0.0%)"
103,1743.0,Construction,"Terrazzo, Tile, Marble, and Mosaic Work",#696969,1743.0,8.0,1.124854647688494e-05,0.0,"Terrazzo, Tile, Marble, and Mosaic Work (0.0%)"
567,3961.0,Manufacturing,"Costume Jewelry and Costume Novelties, Except Precious Metal",#0072FF,3961.0,8.0,1.124854647688494e-05,0.0,"Costume Jewelry and Costume Novelties, Except Precious Metal (0.0%)"
356,3269.0,Manufacturing,"Pottery Products, Not Elsewhere Classified",#0072FF,3269.0,8.0,1.124854647688494e-05,0.0,"Pottery Products, Not Elsewhere Classified (0.0%)"
810,6515.0,"Finance, Insurance, And Real Estate",Operators of Residential Mobile Home Sites,#FFFF00,6515.0,8.0,1.124854647688494e-05,0.0,Operators of Residential Mobile Home Sites (0.0%)
565,3953.0,Manufacturing,Marking Devices,#0072FF,3953.0,8.0,1.124854647688494e-05,0.0,Marking Devices (0.0%)
668,5083.0,Retail and wholesale trade,Farm and Garden Machinery and Equipment,#FF9BCD,5083.0,8.0,1.124854647688494e-05,0.0,Farm and Garden Machinery and Equipment (0.0%)
860,7352.0,Services,Medical Equipment Rental and Leasing,#FF0069,7352.0,8.0,1.124854647688494e-05,0.0,Medical Equipment Rental and Leasing (0.0%)
457,3556.0,Manufacturing,Food Products Machinery,#0072FF,3556.0,8.0,1.124854647688494e-05,0.0,Food Products Machinery (0.0%)
